Crystal16 Data Report File,Version: 1014,,,,,,,
,,,,,,,,
,,,,,,,,
Experiment details,,,,,,,,
ExperimentNumber,0,,,,,,,
Experimentor,Amari Murry,,,,,,,
Project,AM-PS-Dioxane-Carbon Disulfide-Benzene-Petroleum Ether,,,,,,,
Reactor1,14.95 mg/ml PS in Dioxane,,,,,,,
Reactor2,14.98 mg/ml PS in Carbon Disulfide,,,,,,,
Reactor3,15 mg/ml PS in Benzene,,,,,,,
Reactor4,15.01 mg/ml PS in Petroleum Ether,,,,,,,
,,,,,,,,
Labjournal,,,,,,,,
,,,,,,,,
,,,,,,,,
Description,,,,,,,,
polymer_ids,PS:31,,,,,,,
solvent_ids,Dioxane:23,Carbon Disulfide:30,Benzene:27,Petroleum Ether:29,,,,
Start of Experiment,10/23/23 12:13,,,,,,,
,,,,,,,,
Temperature Program,,,,,,,,
Block,D,,,,,,,
Heat to,20, at ,20, °C/min,,,,
Hold at,20, for ,19, sec,,,,
Tune,,,,,,,,
Hold at,20, for ,135, sec,,,,
Stir (Bottom) at,900, rpm,,,,,,
Heat to,60, at ,0.5, °C/min,,,,
Hold at,60, for ,3601, sec,,,,
Cool to,10, at ,0.5, °C/min,,,,
Hold at,10, for ,7201, sec,,,,
Heat to,60, at ,0.5, °C/min,,,,
Hold at,60, for ,3601, sec,,,,
Cool to,10, at ,0.5, °C/min,,,,
Hold at,10, for ,7201, sec,,,,
Heat to,25, at ,0.5, °C/min,,,,
Hold at,25, for ,3601, sec,,,,
,,,,,,,,
Data Block,,,,,,,,
Date Time,Decimal Time [mins],Temperature Setpoint [°C],Temperature Actual [°C],Reactor1 Transmission [%],Reactor2 Transmission [%],Reactor3 Transmission [%],Reactor4 Transmission [%],Stirring Rate [rpm]
10/23/23 12:13,0:00:01,26,26.4,100,100,100,100,0
10/23/23 12:13,0:00:03,25.7,26.4,100,100,100,100,0
10/23/23 12:13,0:00:04,25.4,26.4,100,100,100,100,0
10/23/23 12:13,0:00:05,25,26.4,100,100,100,100,0
10/23/23 12:13,0:00:06,24.7,26.3,100,100,100,100,0
10/23/23 12:13,0:00:07,24.4,26.2,100,100,100,100,0
10/23/23 12:13,0:00:08,24,26,100,100,100,100,0
10/23/23 12:13,0:00:09,23.7,25.9,100,100,100,100,0
10/23/23 12:13,0:00:10,23.4,25.7,100,100,100,100,0
10/23/23 12:13,0:00:11,23,25.5,100,100,100,100,0
10/23/23 12:14,0:00:12,22.7,25.3,100,100,100,100,0
10/23/23 12:14,0:00:13,22.4,25.1,100,100,100,100,0
10/23/23 12:14,0:00:14,22,24.8,100,100,100,100,0
10/23/23 12:14,0:00:15,21.7,24.6,100,100,100,100,0
10/23/23 12:14,0:00:16,21.4,24.3,100,100,100,100,0
10/23/23 12:14,0:00:17,21,24.1,100,100,100,100,0
10/23/23 12:14,0:00:18,20.7,23.8,100,100,100,100,0
10/23/23 12:14,0:00:19,20.4,23.6,100,100,100,100,0
10/23/23 12:14,0:00:20,20,23.3,100,100,100,100,0
10/23/23 12:14,0:00:21,20,23,100,100,100,100,0
10/23/23 12:14,0:00:22,20,22.7,100,100,100,100,0
10/23/23 12:14,0:00:23,20,22.4,100,100,100,100,0
